,sbj_ID,rec_id,msgs,fixations,morph_type,lst_type,target,preview,sentence,boundary_index,sentence_len,boundary_shift,pre_target,post_target,type,TextBlock,adjusted_seq,trial_issue,noshorts_seq,nolongs_seq,cleaned_seq,trial_id,GD_all,FFD_all,GPD_all,FoM_all,GD_noshortfixs,FFD_noshortfixs,GPD_noshortfixs,FoM_noshortfixs,GD_nolongfixs,FFD_nolongfixs,GPD_nolongfixs,FoM_nolongfixs,GD_cleanedfixs,FFD_cleanedfixs,GPD_cleanedfixs,FoM_cleanedfixs,trial_type
17,33,43,"['trial 18 start', 'trial 18 end']","FixationSequence[Fixation[291,537], ..., Fixation[1619,831]]",complex,2,furious,wlxdhty,I'm still incredibly X that I wasn't invited to the birthday party.,20,73,-320.0,I'm still incredibly , that I wasn't invited to the birthday party.,trial,TextBlock[I'm still incredi...],"FixationSequence[Fixation[291,534], ..., Fixation[1619,534]]",N,"FixationSequence[Fixation[291,534], ..., Fixation[1619,534]]","FixationSequence[Fixation[291,534], ..., Fixation[1619,534]]","FixationSequence[Fixation[291,534], ..., Fixation[1619,534]]",18.0,262.0,262.0,262.0,,262.0,262.0,262.0,,262.0,262.0,262.0,,262.0,262.0,262.0,,illegal_nonword
18,33,44,"['trial 19 start', 'trial 19 end']","FixationSequence[Fixation[303,547], ..., Fixation[1482,570]]",complex,1,northern,northern,It's actually between X Spain and the south of France.,21,61,-304.0,It's actually between , Spain and the south of France.,trial,TextBlock[It's actually bet...],"FixationSequence[Fixation[303,534], ..., Fixation[1482,534]]",N,"FixationSequence[Fixation[303,534], ..., Fixation[1482,534]]","FixationSequence[Fixation[303,534], ..., Fixation[1482,534]]","FixationSequence[Fixation[303,534], ..., Fixation[1482,534]]",19.0,409.0,250.0,409.0,250.0,409.0,250.0,409.0,250.0,409.0,250.0,409.0,250.0,409.0,250.0,409.0,250.0,identical
19,33,45,"['trial 20 start', 'trial 20 end']","FixationSequence[Fixation[335,553], ..., Fixation[1576,563]]",complex,4,vigilance,krmwsbpyj,He needs great X for the task at hand to avoid making mistakes.,14,71,-416.0,He needs great , for the task at hand to avoid making mistakes.,trial,TextBlock[He needs great vi...],"FixationSequence[Fixation[335,534], ..., Fixation[1576,534]]",N,"FixationSequence[Fixation[335,534], ..., Fixation[1576,534]]","FixationSequence[Fixation[335,534], ..., Fixation[1576,534]]","FixationSequence[Fixation[335,534], ..., Fixation[1576,534]]",20.0,426.0,426.0,426.0,,426.0,426.0,426.0,,426.0,426.0,426.0,,426.0,426.0,426.0,,illegal_nonword
20,33,46,"['trial 21 start', 'trial 21 end']","FixationSequence[Fixation[311,538], ..., Fixation[1570,616]]",complex,3,acidity,agidito,Some slight additional X can always improve the taste.,22,60,-288.0,Some slight additional , can always improve the taste.,trial,TextBlock[Some slight addit...],"FixationSequence[Fixation[311,534], ..., Fixation[1570,534]]",N,"FixationSequence[Fixation[311,534], ..., Fixation[1265,534]]","FixationSequence[Fixation[311,534], ..., Fixation[1570,534]]","FixationSequence[Fixation[311,534], ..., Fixation[1265,534]]",21.0,404.0,205.0,404.0,205.0,404.0,205.0,404.0,205.0,404.0,205.0,404.0,205.0,404.0,205.0,404.0,205.0,legal_nonword
21,33,47,"['trial 22 start', 'trial 22 end']","FixationSequence[Fixation[313,541], ..., Fixation[1488,560]]",complex,2,greatness,greatness,Make your way towards X by pushing yourself to be better.,21,65,-304.0,Make your way towards , by pushing yourself to be better.,trial,TextBlock[Make your way tow...],"FixationSequence[Fixation[313,534], ..., Fixation[1488,534]]",N,"FixationSequence[Fixation[313,534], ..., Fixation[1488,534]]","FixationSequence[Fixation[313,534], ..., Fixation[1488,534]]","FixationSequence[Fixation[313,534], ..., Fixation[1488,534]]",22.0,236.0,236.0,236.0,,236.0,236.0,236.0,,236.0,236.0,236.0,,236.0,236.0,236.0,,identical
22,33,48,"['trial 23 start', 'trial 23 end']","FixationSequence[Fixation[301,543], ..., Fixation[1524,648]]",complex,3,acidity,acidità,You can increase X by adding lemon juice to the mixture.,16,62,-384.0,You can increase , by adding lemon juice to the mixture.,trial,TextBlock[You can increase ...],"FixationSequence[Fixation[301,534], ..., Fixation[1524,534]]",N,"FixationSequence[Fixation[301,534], ..., Fixation[1524,534]]","FixationSequence[Fixation[301,534], ..., Fixation[1524,534]]","FixationSequence[Fixation[301,534], ..., Fixation[1524,534]]",23.0,219.0,219.0,219.0,,219.0,219.0,219.0,,219.0,219.0,219.0,,219.0,219.0,219.0,,cognate
23,33,52,"['trial 24 start', 'trial 24 end']","FixationSequence[Fixation[300,545], ..., Fixation[1217,554]]",simple,2,molecule,molecule,Even a solitary X remaining is incredibly unlikely.,15,58,-400.0,Even a solitary , remaining is incredibly unlikely.,trial,TextBlock[Even a solitary m...],"FixationSequence[Fixation[300,534], ..., Fixation[1217,534]]",N,"FixationSequence[Fixation[300,534], ..., Fixation[1217,534]]","FixationSequence[Fixation[300,534], ..., Fixation[1217,534]]","FixationSequence[Fixation[300,534], ..., Fixation[1217,534]]",24.0,657.0,293.0,657.0,293.0,657.0,293.0,657.0,293.0,657.0,293.0,657.0,293.0,657.0,293.0,657.0,293.0,identical
24,33,56,"['trial 25 start', 'trial 25 end']","FixationSequence[Fixation[291,548], ..., Fixation[1528,650]]",simple,2,trumpet,trumpet,A badly broken X lay in the middle of the deserted stage.,14,63,-416.0,A badly broken , lay in the middle of the deserted stage.,trial,TextBlock[A badly broken tr...],"FixationSequence[Fixation[291,534], ..., Fixation[1528,534]]",N,"FixationSequence[Fixation[291,534], ..., Fixation[1528,534]]","FixationSequence[Fixation[291,534], ..., Fixation[1528,534]]","FixationSequence[Fixation[291,534], ..., Fixation[1528,534]]",25.0,221.0,221.0,221.0,,221.0,221.0,221.0,,221.0,221.0,221.0,,221.0,221.0,221.0,,identical
25,33,57,"['trial 26 start', 'trial 26 end']","FixationSequence[Fixation[298,545], ..., Fixation[1397,626]]",complex,1,gracious,gracious,My mother was always X with her house guests.,20,52,-320.0,My mother was always , with her house guests.,trial,TextBlock[My mother was alw...],"FixationSequence[Fixation[298,534], ..., Fixation[1397,534]]",N,"FixationSequence[Fixation[298,534], ..., Fixation[1397,534]]","FixationSequence[Fixation[298,534], ..., Fixation[1397,534]]","FixationSequence[Fixation[298,534], ..., Fixation[1397,534]]",26.0,195.0,195.0,195.0,,195.0,195.0,195.0,,195.0,195.0,195.0,,195.0,195.0,195.0,,identical
26,33,58,"['trial 27 start', 'trial 27 end']","FixationSequence[Fixation[302,542], ..., Fixation[1471,695]]",complex,1,density,density,Our bodies are the right X not to float away into space.,24,62,-256.0,Our bodies are the right , not to float away into space.,trial,TextBlock[Our bodies are th...],"FixationSequence[Fixation[302,534], ..., Fixation[1471,534]]",N,"FixationSequence[Fixation[302,534], ..., Fixation[1471,534]]","FixationSequence[Fixation[356,534], ..., Fixation[1471,534]]","FixationSequence[Fixation[356,534], ..., Fixation[1471,534]]",27.0,205.0,205.0,205.0,,205.0,205.0,205.0,,205.0,205.0,205.0,,205.0,205.0,205.0,,identical
27,33,65,"['trial 28 start', 'trial 28 end']","FixationSequence[Fixation[309,545], ..., Fixation[1506,780]]",complex,2,pianists,pianists,She wanted three X in the concert but only two arrived.,16,62,-384.0,She wanted three , in the concert but only two arrived.,trial,TextBlock[She wanted three ...],"FixationSequence[Fixation[309,534], ..., Fixation[1506,534]]",N-1_SKIP,"FixationSequence[Fixation[309,534], ..., Fixation[1506,534]]","FixationSequence[Fixation[309,534], ..., Fixation[1506,534]]","FixationSequence[Fixation[309,534], ..., Fixation[1506,534]]",,,,,,,,,,,,,,,,,,identical
28,33,69,"['trial 29 start', 'trial 29 end']","FixationSequence[Fixation[298,546], ..., Fixation[1269,606]]",simple,1,rhythm,rhythm,It has a real X that you can easily dance to.,13,50,-432.0,It has a real , that you can easily dance to.,trial,TextBlock[It has a real rhy...],"FixationSequence[Fixation[298,534], ..., Fixation[1269,534]]",N,"FixationSequence[Fixation[298,534], ..., Fixation[1269,534]]","FixationSequence[Fixation[298,534], ..., Fixation[1269,534]]","FixationSequence[Fixation[298,534], ..., Fixation[1269,534]]",29.0,172.0,172.0,172.0,,172.0,172.0,172.0,,172.0,172.0,172.0,,172.0,172.0,172.0,,identical
29,33,73,"['trial 30 start', 'trial 30 end']","FixationSequence[Fixation[300,536], ..., Fixation[1398,596]]",simple,2,school,school,Linda always disliked X when it was sunny outside.,21,55,-304.0,Linda always disliked , when it was sunny outside.,trial,TextBlock[Linda always disl...],"FixationSequence[Fixation[300,534], ..., Fixation[1398,534]]",N,"FixationSequence[Fixation[300,534], ..., Fixation[1123,534]]","FixationSequence[Fixation[300,534], ..., Fixation[1398,534]]","FixationSequence[Fixation[300,534], ..., Fixation[1123,534]]",30.0,194.0,194.0,194.0,,194.0,194.0,194.0,,194.0,194.0,194.0,,194.0,194.0,194.0,,identical
30,33,74,"['trial 31 start', 'trial 31 end']","FixationSequence[Fixation[297,543], ..., Fixation[1472,695]]",simple,4,spinach,spinaci,The look of the brownish X didn't appeal to him at all.,24,61,-256.0,The look of the brownish , didn't appeal to him at all.,trial,TextBlock[The look of the b...],"FixationSequence[Fixation[297,534], ..., Fixation[1472,534]]",N,"FixationSequence[Fixation[297,534], ..., Fixation[1472,534]]","FixationSequence[Fixation[297,534], ..., Fixation[1472,534]]","FixationSequence[Fixation[297,534], ..., Fixation[1472,534]]",31.0,279.0,279.0,279.0,,279.0,279.0,279.0,,279.0,279.0,279.0,,279.0,279.0,279.0,,cognate
31,33,75,"['trial 32 start', 'trial 32 end']","FixationSequence[Fixation[300,540], ..., Fixation[1406,694]]",complex,3,bandages,bagnades,Please change your X every two days for it to heal.,18,58,-352.0,Please change your , every two days for it to heal.,trial,TextBlock[Please change you...],"FixationSequence[Fixation[300,534], ..., Fixation[1406,534]]",N,"FixationSequence[Fixation[300,534], ..., Fixation[1406,534]]","FixationSequence[Fixation[306,534], ..., Fixation[1406,534]]","FixationSequence[Fixation[306,534], ..., Fixation[1406,534]]",32.0,256.0,256.0,256.0,,256.0,256.0,256.0,,256.0,256.0,256.0,,256.0,256.0,256.0,,legal_nonword
32,33,77,"['trial 33 start', 'trial 33 end']","FixationSequence[Fixation[302,542], ..., Fixation[1480,627]]",simple,4,yellow,vmfqhk,There were large X plates on the table for the main course.,16,64,-384.0,There were large , plates on the table for the main course.,trial,TextBlock[There were large ...],"FixationSequence[Fixation[302,534], ..., Fixation[1480,534]]",N,"FixationSequence[Fixation[302,534], ..., Fixation[1332,534]]","FixationSequence[Fixation[303,534], ..., Fixation[1480,534]]","FixationSequence[Fixation[303,534], ..., Fixation[1332,534]]",33.0,333.0,187.0,333.0,187.0,333.0,187.0,333.0,187.0,333.0,187.0,333.0,187.0,333.0,187.0,333.0,187.0,illegal_nonword
33,33,84,"['trial 34 start', 'trial 34 end']","FixationSequence[Fixation[316,531], ..., Fixation[1321,589]]",simple,1,throne,torne ,He dashed into the crowded X room without hesitation.,26,58,-224.0,He dashed into the crowded , room without hesitation.,trial,TextBlock[He dashed into th...],"FixationSequence[Fixation[316,534], ..., Fixation[1321,534]]",N,"FixationSequence[Fixation[316,534], ..., Fixation[1321,534]]","FixationSequence[Fixation[407,534], ..., Fixation[1321,534]]","FixationSequence[Fixation[407,534], ..., Fixation[1321,534]]",34.0,156.0,156.0,156.0,,156.0,156.0,156.0,,156.0,156.0,156.0,,156.0,156.0,156.0,,legal_nonword
34,33,85,"['trial 35 start', 'trial 35 end']","FixationSequence[Fixation[310,541], ..., Fixation[1522,563]]",simple,2,trumpet,ljxwfdv,You shall be a fearless X of truth and a voice of godly influence.,23,72,-272.0,You shall be a fearless , of truth and a voice of godly influence.,trial,TextBlock[You shall be a fe...],"FixationSequence[Fixation[310,534], ..., Fixation[1522,534]]",N,"FixationSequence[Fixation[310,534], ..., Fixation[1522,534]]","FixationSequence[Fixation[310,534], ..., Fixation[1522,534]]","FixationSequence[Fixation[310,534], ..., Fixation[1522,534]]",35.0,504.0,316.0,504.0,316.0,504.0,316.0,504.0,316.0,504.0,316.0,504.0,316.0,504.0,316.0,504.0,316.0,illegal_nonword
35,33,86,"['trial 36 start', 'trial 36 end']","FixationSequence[Fixation[304,534], ..., Fixation[1447,593]]",complex,1,romantics,rolantice,All of those X out there believe that her lover married her.,12,68,-448.0,All of those , out there believe that her lover married her.,trial,TextBlock[All of those roma...],"FixationSequence[Fixation[304,534], ..., Fixation[1447,534]]",N,"FixationSequence[Fixation[304,534], ..., Fixation[1447,534]]","FixationSequence[Fixation[304,534], ..., Fixation[1447,534]]","FixationSequence[Fixation[304,534], ..., Fixation[1447,534]]",36.0,495.0,287.0,495.0,287.0,495.0,287.0,495.0,287.0,495.0,287.0,495.0,287.0,495.0,287.0,495.0,287.0,legal_nonword
36,33,87,"['trial 37 start', 'trial 37 end']","FixationSequence[Fixation[324,541], ..., Fixation[1561,569]]",complex,1,romantics,romantics,He always criticized X when he couldnt express his own feelings.,20,73,-320.0,He always criticized , when he couldnt express his own feelings.,trial,TextBlock[He always critici...],"FixationSequence[Fixation[324,534], ..., Fixation[1561,534]]",N,"FixationSequence[Fixation[324,534], ..., Fixation[1561,534]]","FixationSequence[Fixation[324,534], ..., Fixation[1561,534]]","FixationSequence[Fixation[324,534], ..., Fixation[1561,534]]",37.0,381.0,195.0,381.0,195.0,381.0,195.0,381.0,195.0,381.0,195.0,381.0,195.0,381.0,195.0,381.0,195.0,identical
37,33,88,"['trial 38 start', 'trial 38 end']","FixationSequence[Fixation[314,544], ..., Fixation[1443,565]]",complex,4,eruption,eruzione,They are prepared for a potential X whenever it may come.,33,64,-112.0,They are prepared for a potential , whenever it may come.,trial,TextBlock[They are prepared...],"FixationSequence[Fixation[314,534], ..., Fixation[1443,534]]",N,"FixationSequence[Fixation[314,534], ..., Fixation[1443,534]]","FixationSequence[Fixation[371,534], ..., Fixation[1443,534]]","FixationSequence[Fixation[371,534], ..., Fixation[1443,534]]",38.0,457.0,318.0,457.0,318.0,457.0,318.0,457.0,318.0,457.0,318.0,457.0,318.0,457.0,318.0,457.0,318.0,cognate
38,33,89,"['trial 39 start', 'trial 39 end']","FixationSequence[Fixation[316,536], ..., Fixation[1369,533]]",complex,2,fortress,fortress,She told us about the black X on a hill above all the land.,27,66,-208.0,She told us about the black , on a hill above all the land.,trial,TextBlock[She told us about...],"FixationSequence[Fixation[316,534], ..., Fixation[1369,534]]",N,"FixationSequence[Fixation[316,534], ..., Fixation[1369,534]]","FixationSequence[Fixation[316,534], ..., Fixation[1369,534]]","FixationSequence[Fixation[316,534], ..., Fixation[1369,534]]",39.0,53.0,53.0,53.0,,0.0,0.0,0.0,,53.0,53.0,53.0,,0.0,0.0,0.0,,identical
39,33,90,"['trial 40 start', 'trial 40 end']","FixationSequence[Fixation[324,540], ..., Fixation[1520,545]]",simple,4,plaque,brjtsd,The best way to eliminate X between your teeth is brushing them well.,25,74,-240.0,The best way to eliminate , between your teeth is brushing them well.,trial,TextBlock[The best way to e...],"FixationSequence[Fixation[324,534], ..., Fixation[1520,534]]",N,"FixationSequence[Fixation[324,534], ..., Fixation[1520,534]]","FixationSequence[Fixation[394,534], ..., Fixation[1520,534]]","FixationSequence[Fixation[394,534], ..., Fixation[1520,534]]",40.0,254.0,254.0,254.0,,254.0,254.0,254.0,,254.0,254.0,254.0,,254.0,254.0,254.0,,illegal_nonword
40,33,97,"['trial 41 start', 'trial 41 end']","FixationSequence[Fixation[314,539], ..., Fixation[805,551]]",simple,1,change,change,Looks like more X than anyone expected at the beginning of the project.,15,76,-400.0,Looks like more , than anyone expected at the beginning of the project.,trial,TextBlock[Looks like more c...],"FixationSequence[Fixation[314,534], ..., Fixation[805,534]]",N-1_SKIP,"FixationSequence[Fixation[314,534], ..., Fixation[805,534]]","FixationSequence[Fixation[376,534], ..., Fixation[805,534]]","FixationSequence[Fixation[376,534], ..., Fixation[805,534]]",,,,,,,,,,,,,,,,,,identical
41,33,98,"['trial 42 start', 'trial 42 end']","FixationSequence[Fixation[331,540], ..., Fixation[918,558]]",complex,3,bandages,bendaggi,There were clean X left on the floor of the hospital.,16,60,-384.0,There were clean , left on the floor of the hospital.,trial,TextBlock[There were clean ...],"FixationSequence[Fixation[331,534], ..., Fixation[918,534]]",N,"FixationSequence[Fixation[331,534], ..., Fixation[918,534]]","FixationSequence[Fixation[331,534], ..., Fixation[918,534]]","FixationSequence[Fixation[331,534], ..., Fixation[918,534]]",42.0,440.0,276.0,440.0,276.0,440.0,276.0,440.0,276.0,440.0,276.0,440.0,276.0,440.0,276.0,440.0,276.0,cognate
42,33,99,"['trial 43 start', 'trial 43 end']","FixationSequence[Fixation[329,545], ..., Fixation[675,563]]",complex,2,vastness,vastness,The snowy white X of the North Pole makes it difficult to survive.,15,73,-400.0,The snowy white , of the North Pole makes it difficult to survive.,trial,TextBlock[The snowy white v...],"FixationSequence[Fixation[329,534], ..., Fixation[675,534]]",N,"FixationSequence[Fixation[329,534], ..., Fixation[675,534]]","FixationSequence[Fixation[329,534], ..., Fixation[675,534]]","FixationSequence[Fixation[329,534], ..., Fixation[675,534]]",43.0,376.0,376.0,376.0,,376.0,376.0,376.0,,376.0,376.0,376.0,,376.0,376.0,376.0,,identical
43,33,104,"['trial 44 restart', 'trial 44 end']","FixationSequence[Fixation[302,552], ..., Fixation[1392,574]]",simple,3,sphere,sfera ,After a while their X of influence started to increase.,19,60,-336.0,After a while their , of influence started to increase.,trial,TextBlock[After a while the...],"FixationSequence[Fixation[302,534], ..., Fixation[1392,534]]",N-1_SKIP,"FixationSequence[Fixation[302,534], ..., Fixation[1392,534]]","FixationSequence[Fixation[302,534], ..., Fixation[1392,534]]","FixationSequence[Fixation[302,534], ..., Fixation[1392,534]]",,,,,,,,,,,,,,,,,,cognate
44,33,105,"['trial 45 start', 'trial 45 end']","FixationSequence[Fixation[296,562], ..., Fixation[1438,599]]",complex,1,dignified,dignified,We need to develop X human rights laws for refugees.,18,60,-352.0,We need to develop , human rights laws for refugees.,trial,TextBlock[We need to develo...],"FixationSequence[Fixation[296,534], ..., Fixation[1438,534]]",N,"FixationSequence[Fixation[296,534], ..., Fixation[1438,534]]","FixationSequence[Fixation[296,534], ..., Fixation[1438,534]]","FixationSequence[Fixation[296,534], ..., Fixation[1438,534]]",45.0,470.0,263.0,470.0,263.0,470.0,263.0,470.0,263.0,470.0,263.0,470.0,263.0,470.0,263.0,470.0,263.0,identical
